year,parent_entity,parent_type,lei,commodity,production_value,production_unit,total_emissions_MtCO2e
2015,Taiheiyo Cement,Investor-owned Company,,Cement,31.9,Million Tonnes CO2,22.0487696
2016,Taiheiyo Cement,Investor-owned Company,,Cement,21.9,Million Tonnes CO2,15.1869054
2017,Taiheiyo Cement,Investor-owned Company,,Cement,22.4,Million Tonnes CO2,15.5851136
2018,Taiheiyo Cement,Investor-owned Company,,Cement,22.4,Million Tonnes CO2,15.636924799999996
2019,Taiheiyo Cement,Investor-owned Company,,Cement,22.6,Million Tonnes CO2,15.829153000000002
2020,Taiheiyo Cement,Investor-owned Company,,Cement,22.8,Million Tonnes CO2,16.0226772
2021,Taiheiyo Cement,Investor-owned Company,,Cement,21.8,Million Tonnes CO2,15.3713544
2022,Taiheiyo Cement,Investor-owned Company,,Cement,21.6,Million Tonnes CO2,15.2303328
2023,Taiheiyo Cement,Investor-owned Company,,Cement,17.997,Million Tonnes CO2,17.997
2003,TALTEK,Investor-owned Company,,Thermal Coal,0.1,Million tonnes/yr,0.2369428202275283
2003,TALTEK,Investor-owned Company,,Metallurgical Coal,0.05,Million tonnes/yr,0.148330853792355
2004,TALTEK,Investor-owned Company,,Thermal Coal,0.2893333333,Million tonnes/yr,0.6855545597793342
2004,TALTEK,Investor-owned Company,,Metallurgical Coal,0.1446666667,Million tonnes/yr,0.4291706037381011
2005,TALTEK,Investor-owned Company,,Thermal Coal,0.4783333333,Million tonnes/yr,1.1333764900093626
2005,TALTEK,Investor-owned Company,,Metallurgical Coal,0.2391666667,Million tonnes/yr,0.7095159174056521
2006,TALTEK,Investor-owned Company,,Thermal Coal,0.6673333333000001,Million tonnes/yr,1.5811984202393914
2006,TALTEK,Investor-owned Company,,Metallurgical Coal,0.3336666667,Million tonnes/yr,0.9898612310732032
2007,TALTEK,Investor-owned Company,,Thermal Coal,0.8563333333,Million tonnes/yr,2.02902035046942
2007,TALTEK,Investor-owned Company,,Metallurgical Coal,0.4281666667,Million tonnes/yr,1.2702065447407542
2008,TALTEK,Investor-owned Company,,Thermal Coal,1.045333333,Million tonnes/yr,2.47684227998862
2008,TALTEK,Investor-owned Company,,Metallurgical Coal,0.5226666667,Million tonnes/yr,1.550551858408305
2009,TALTEK,Investor-owned Company,,Thermal Coal,1.234333333,Million tonnes/yr,2.9246642102186486
2009,TALTEK,Investor-owned Company,,Metallurgical Coal,0.6171666667,Million tonnes/yr,1.830897172075856
2010,TALTEK,Investor-owned Company,,Thermal Coal,1.423333333,Million tonnes/yr,3.372486140448677
2010,TALTEK,Investor-owned Company,,Metallurgical Coal,0.7116666667,Million tonnes/yr,2.111242485743407
2011,TALTEK,Investor-owned Company,,Thermal Coal,1.612333333,Million tonnes/yr,3.820308070678706
2011,TALTEK,Investor-owned Company,,Metallurgical Coal,0.8061666666999999,Million tonnes/yr,2.391587799410958
2012,TALTEK,Investor-owned Company,,Thermal Coal,1.801333333,Million tonnes/yr,4.268130000908735
2012,TALTEK,Investor-owned Company,,Metallurgical Coal,0.9006666667,Million tonnes/yr,2.671933113078509
2013,TALTEK,Investor-owned Company,,Thermal Coal,2.1385714320000004,Million tonnes/yr,5.0671914635610396
2013,TALTEK,Investor-owned Company,,Metallurgical Coal,1.0692857160000002,Million tonnes/yr,3.172161264044994
2014,TALTEK,Investor-owned Company,,Thermal Coal,2.475809527,Million tonnes/yr,5.866252916735629
2014,TALTEK,Investor-owned Company,,Metallurgical Coal,1.237904763,Million tonnes/yr,3.6723894081882578
2015,TALTEK,Investor-owned Company,,Thermal Coal,2.8130476210000004,Million tonnes/yr,6.665314367540793
2015,TALTEK,Investor-owned Company,,Metallurgical Coal,1.406523811,Million tonnes/yr,4.17261755529814
2016,TALTEK,Investor-owned Company,,Thermal Coal,3.150285716,Million tonnes/yr,7.464375820715382
2016,TALTEK,Investor-owned Company,,Metallurgical Coal,1.575142858,Million tonnes/yr,4.672845699441405
2017,TALTEK,Investor-owned Company,,Thermal Coal,3.487523811,Million tonnes/yr,8.263437273889975
2017,TALTEK,Investor-owned Company,,Metallurgical Coal,1.7437619050000002,Million tonnes/yr,5.17307384358467
2018,TALTEK,Investor-owned Company,,Thermal Coal,3.824761905,Million tonnes/yr,9.062498724695136
2018,TALTEK,Investor-owned Company,,Metallurgical Coal,1.912380953,Million tonnes/yr,5.673301990694552
2019,TALTEK,Investor-owned Company,,Thermal Coal,4.162266667,Million tonnes/yr,9.862192026180145
2019,TALTEK,Investor-owned Company,,Metallurgical Coal,2.0811333330000004,Million tonnes/yr,6.17392568279239
2020,TALTEK,Investor-owned Company,,Thermal Coal,4.219333333,Million tonnes/yr,9.997407394010366
2020,TALTEK,Investor-owned Company,,Metallurgical Coal,2.109666667,Million tonnes/yr,6.258573158667639
2021,TALTEK,Investor-owned Company,,Thermal Coal,6.0,Million tonnes/yr,14.216569213651695
2021,TALTEK,Investor-owned Company,,Metallurgical Coal,3.0,Million tonnes/yr,8.899851227541301
2022,TALTEK,Investor-owned Company,,Thermal Coal,5.199466666999999,Million tonnes/yr,12.319762957580066
2022,TALTEK,Investor-owned Company,,Metallurgical Coal,2.599733333,Million tonnes/yr,7.712413298326696
2023,TALTEK,Investor-owned Company,,Thermal Coal,5.783266667,Million tonnes/yr,13.70303514206838
2023,TALTEK,Investor-owned Company,,Metallurgical Coal,2.891633333,Million tonnes/yr,8.578368822766466
1994,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,36.9432,Million bbl/yr,14.732131599834442
1995,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,46.179,Million bbl/yr,18.41516449979305
1996,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,55.4148,Million bbl/yr,22.098197399751665
1997,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,64.6506,Million bbl/yr,25.781230299710277
1998,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,73.8864,Million bbl/yr,29.464263199668885
1999,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,110.0966,Million bbl/yr,43.90409060109392
2000,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,146.3068,Million bbl/yr,58.343918002518954
2001,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,182.517,Million bbl/yr,72.78374540394398
2002,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,182.517,Million bbl/yr,72.78374540394398
2003,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,184.61338,Million bbl/yr,73.6197354113949
2003,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,25.70932,Bcf/yr,1.8739623707375568
2004,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,186.054458,Million bbl/yr,74.19440546546781
2004,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,25.99184,Bcf/yr,1.8945553638225847
2005,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,187.84591,Million bbl/yr,74.9087969263804
2005,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,26.027155,Bcf/yr,1.8971294879582132
2006,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,188.42498,Million bbl/yr,75.13971724312384
2006,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,26.0801275,Bcf/yr,1.900990674161656
2007,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,190.85121,Million bbl/yr,76.107244139859
2007,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,26.0801275,Bcf/yr,1.900990674161656
2008,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,190.978019,Million bbl/yr,76.15781276618384
2008,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,26.91003,Bcf/yr,1.961482591348926
2009,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,193.463622,Million bbl/yr,77.14901630299016
2009,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,26.712266,Bcf/yr,1.9470674961894063
2010,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,193.478282,Million bbl/yr,77.15486238695831
2010,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,27.19255,Bcf/yr,1.9820755844339544
2011,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,192.146421,Million bbl/yr,76.62374565844843
2011,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,27.912976,Bcf/yr,2.034587716800776
2012,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,196.551018,Million bbl/yr,78.3802015866906
2012,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,29.7882025,Bcf/yr,2.17127370840265
2013,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,195.669219,Million bbl/yr,78.02855963600406
2013,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,30.540412,Bcf/yr,2.226102552491537
2014,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,194.8559555,Million bbl/yr,77.70424812786884
2014,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,32.89345045,Bcf/yr,2.397616443648465
2015,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,196.195317,Million bbl/yr,78.23835588999424
2015,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,33.8776795,Bcf/yr,2.469357283308432
2016,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Oil & NGL,209.4826065,Million bbl/yr,83.53703325197422
2016,Tatneft,Investor-owned Company,253400PAT768SVJMV121,Natural Gas,35.237306999999994,Bcf/yr,2.5684610625301287
